"Variable Name","Schema System","Schema ID","BRICS DE PV","Schema DE Name","Schema PV","Schema PV ID"
"DevImpStimulationOffDur","NINDS","C14509","","Pending","",""
"SwDQChewFdDribbleFrmMthScore","NINDS","C17229","","Pending","",""
"PROMISWokeUpTrblFallBackScale","NINDS","C20835","","Pending","",""
"GOSESimlrProbPreInjryInd","NINDS","C18424","","Pending","",""
"FrSBeSensitiveToOthrsNeedsFreq","NINDS","C21049","","Pending","",""
"RespPattrnStatus","NINDS","C12608","","Pending","",""
"PDMS2RetrieveHold2CubeSeqScl","NINDS","C51456","","Pending","",""
"PDMS2RetrieveHold2CubeSeqScl","NINDS","C51456","","Pending","",""
"ImgIsotopeTyp","NINDS","C08260","","Pending","",""
"ImgIsotopeTyp","NINDS","C08260","","Pending","",""
"FrSBeCantMultitaskFreq","NINDS","C20980","","Pending","",""
"PDMS2String4BeadScl","NINDS","C51490","","Pending","",""
"PDMS2String4BeadScl","NINDS","C51490","","Pending","",""
"GSASContrlGambUrgeScale","NINDS","C09319","","Pending","",""
"GSASPleasrWonScale","NINDS","C09325","","Pending","",""
"ZIPPartialCode","NINDS","C10677","","Pending","",""
"CASEBuildPlaceDesLayProbScl","NINDS","C50427","","Pending","",""
"CASEBuildPlaceDesLayProbScl","NINDS","C50427","","Pending","",""
"OrientPlaceReslt","NINDS","C01026","","Pending","",""
"RFQAgeYrStrtTakAntinflamMedVal","NINDS","C08550","","Pending","",""
"BldrFuncBldrCapacityVal","NINDS","C06264","","Pending","",""
"FADFeelAcceptIndividualInd","NINDS","C07500","","Pending","",""
"MPAI4FatgeScale","NINDS","C07292","","Pending","",""
"PedsQLFIMPhysFnctngSckStmchScl","NINDS","C50310","","Pending","",""
"PedsQLFIMPhysFnctngSckStmchScl","NINDS","C50310","","Pending","",""
"SocialSecurityNum","NINDS","C14124","","Pending","",""
"UrCultStatus","NINDS","C17419","","Pending","",""
"ReltvTypOthrNeuroDisordrMemNum","NINDS","C08004","","Pending","",""
"FADMakeDecisionHardInd","NINDS","C07505","","Pending","",""
"SWLSLifAchvmntScore","NINDS","C07445","","Pending","",""
"NMSSDfcltySwllwFreqSevVal","NINDS","C10130","","Pending","",""
"RFQAge2635ResdnceStAddressTxt","NINDS","C17705","","Pending","",""
"RFQCrrntlyWrkgArndMtlDstFmInd","NINDS","C10472","","Pending","",""
"SerAdvrsEvntStartDateTime","NINDS","C20393","","Pending","",""
"EEGMonitorType","NINDS","C05463","","Pending","",""
"PROMISWithdrewFromOthPplScale","NINDS","C20693","","Pending","",""
"BladEmpMethdSupplOTH","NINDS","C19476","","Pending","",""
"SpnlInjTraumtcTransltnInd","NINDS","C06431","","Pending","",""
"RFQFarmRnchExpsAnimlBr25AgeInd","NINDS","C08904","","Pending","",""
"SAPSAuditHallucScale","NINDS","C09480","","Pending","",""
"ElctphysTiltStdyHRChngReslt","NINDS","C12763","","Pending","",""
"TOMMRetentionTQ14Score","NINDS","C21033","","Pending","",""
"ARICTIASudVisLossSudAntmicSite","NINDS","C13363","","Pending","",""
"SDQRstlssOvrctvScl","NINDS","C50079","","Pending","",""
"SDQRstlssOvrctvScl","NINDS","C50079","","Pending","",""
"FBIHoardingScore","NINDS","C11858","","Pending","",""
"PBASHallucSevScore","NINDS","C17217","","Pending","",""
"SuprtStandUseInd","NINDS","C18193","","Pending","",""
"EEGPDRFreq","NINDS","C14554","","Pending","",""
"TobcoUseDur","NINDS","C00718","","Pending","",""
"VAToxScaleHeadOftDayScore","NINDS","C13294","","Pending","",""
"MSOnsetCrseTyp","NINDS","C16119","","Pending","",""
"MSQOLAwkeScale","NINDS","C14763","","Pending","",""
"HBIParCurntDirectDfcltyScale","NINDS","C07530","","Pending","",""
"HBIParCurntDirectDfcltyScale","NINDS","C07530","","Pending","",""
"RFQWrkChlorathalUse2635AgeInd","NINDS","C08983","","Pending","",""
"PROMISDifficultyCalmDownScale","NINDS","C20794","","Pending","",""
"WTARXenophobiaScore","NINDS","C20651","","Pending","",""
"RFQResdHxGrpLvgAge351MonMorDur","NINDS","C08732","","Pending","",""
"MFISLessMotivatActReqsThinkScr","NINDS","C11920","","Pending","",""
"PresrvtnTechnqUseAmntVal","NINDS","C12234","","Pending","",""
"SurgMSTAntmicSite","NINDS","C14341","","Pending","",""
"BSI18DeprScoreT","NINDS","C18643","","Pending","",""
"ImgPowerMModeRightMCARes","NINDS","C14038","","Pending","",""
"CBIRProbFeedSelfUnassitFreqScr","NINDS","C11539","","Pending","",""
"ScreenVisitEligibilityStatus","NINDS","C18493","","Pending","",""
"GeneName","NINDS","C12690","","Pending","",""
"StrokCompMedSurProcTherLikeTyp","NINDS","C14199","","Pending","",""
"ImgAttenuCorrectMethdOTH","NINDS","C18692","","Pending","",""
"IntervProcedDate","NINDS","C19082","","Pending","",""
"InflamSeverInd","NINDS","C12524","","Pending","",""
"InBhvQsPrtVerSvHrArInd","NINDS","C50655","","Pending","",""
"InBhvQsPrtVerSvHrArInd","NINDS","C50655","","Pending","",""
"FADCrisisSupportEachOtherInd","NINDS","C07470","","Pending","",""
"FFQCurrMultvitInd","NINDS","C09648","","Pending","",""
"TOMMT1Q3Score","NINDS","C20856","","Pending","",""
"RFQWrkExpos2635AgeInd","NINDS","C08954","","Pending","",""
"ClosureDateTime","NINDS","C19087","","Pending","",""
"PDMS2RunningForm10SecScl","NINDS","C51372","","Pending","",""
"PDMS2RunningForm10SecScl","NINDS","C51372","","Pending","",""
"NEIVFQDffcltyFaceRctnScale","NINDS","C14797","","Pending","",""
"UPDRSHygBedScale","NINDS","C09897","","Pending","",""
"GripStrengthMaxMeasr","NINDS","C10855","","Pending","",""
"FAISADLChairSitNoBackSideScale","NINDS","C12079","","Pending","",""
"RFQWrkOthrHrbicdUse5665AgeTxt","NINDS","C09151","","Pending","",""
"CGBSFcngProbRltvCareDffSlvScl","NINDS","C11575","","Pending","",""
"HeadachPainWlkUpStairTypclInd","NINDS","C15960","","Pending","",""
"BDIIISadnessScale","NINDS","C20421","","Pending","",""
"UrinInconColApplOTH","NINDS","C18780","","Pending","",""
"SF36PainInterfWrkScore","NINDS","C08522","","Pending","",""
"SF36PainInterfWrkScore","NINDS","C08522","","Pending","",""
"VentiltryAsstTypUtlzeStartDate","NINDS","C06113","","Pending","",""
"ChoreaAntmicSiteInformantTyp","NINDS","C17737","","Pending","",""
"FADResolvMostEmotionalUpsetInd","NINDS","C07502","","Pending","",""
"CardioHistIschHeartDiseaseInd","NINDS","C17479","","Pending","",""
"FFQPrunJuceInd","NINDS","C09715","","Pending","",""
"ImgDiagStrokeTIASypRes24HrsInd","NINDS","C13760","","Pending","",""
"UPDRSSymOrtInd","NINDS","C09927","","Pending","",""
"MedHistCondStrtAgeVal","NINDS","C18246","","Pending","",""
"RCFTImageScore","NINDS","C20899","","Pending","",""
"RFQFemHlthHxNoMenopsInd","NINDS","C16638","","Pending","",""
"RFQRsHXAg66OvrRsdncPstUseInd","NINDS","C08729","","Pending","",""
"SOGSPlayDiceGameForMoneyFreq","NINDS","C10426","","Pending","",""
"RFQWrkTriflurlnUseBrth25AgeInd","NINDS","C08921","","Pending","",""
"FamHistMedclCondReltvOTH","NINDS","C18679","","Pending","",""
"StrokeAdjudWksheetDate","NINDS","C13465","","Pending","",""
"MicroembolSignalEndTime","NINDS","C14051","","Pending","",""
"FAISUpLimbHoldingThingsScale","NINDS","C12068","","Pending","",""
"DplymntMstrRcntEndDateTime","NINDS","C15992","","Pending","",""
"PedsQLFIFImSclERUrCaVisitInd","NINDS","C50486","","Pending","",""
"PedsQLFIFImSclERUrCaVisitInd","NINDS","C50486","","Pending","",""
"FFQMuffBiscInd","NINDS","C09791","","Pending","",""
"MitchndriaAbnrmlLocatnType","NINDS","C18616","","Pending","",""
"MDSUPDRSTmSpntOffStateScore","NINDS","C10031","","Pending","",""
"EEGIctalOnsLocRegLobMultlobTyp","NINDS","C14587","","Pending","",""
"PulmFuncPEFResltVal","NINDS","C11107","","Pending","",""
"ADI12LookFrwrdNewDayScale","NINDS","C11509","","Pending","",""
"SMN2GeneCopyNumCt","NINDS","C17412","","Pending","",""
"EchocrdRtVentEndDiastlVolMeasr","NINDS","C12897","","Pending","",""
"ImgPETIctalCortclAntmicSite","NINDS","C18529","","Pending","",""
"RFQTknNfpnPcdaAdtAtbNfcNfclInd","NINDS","C08560","","Pending","",""
"HgtPrcntVal","NINDS","C15901","","Pending","",""
"MACEImmdtMemryPerfmFormCScore","NINDS","C18475","","Pending","",""
"IschInfarcHypxcIschInjExtntTyp","NINDS","C02450","","Pending","",""
"PolysmngrphyAHITyp","NINDS","C12431","","Pending","",""
"QoLFriendRegActivtyLimBothrScl","NINDS","C21267","","Pending","",""
"RFQAvgCigsSmokedPerDayNum","NINDS","C10474","","Pending","",""
"QoLStgmIllnssUnfrTrtmntRcntScl","NINDS","C21306","","Pending","",""
"PDNMSDoubleVisionInd","NINDS","C17344","","Pending","",""
"ImgVentrclAbnrmlInd","NINDS","C12490","","Pending","",""
"FAISUpLimbFuncBottleOpenScale","NINDS","C12066","","Pending","",""
"DegenrtveSpnDisrdSurgDescrpn","NINDS","C19211","","Pending","",""
"SpinDegTypTxt","NINDS","C17423","","Pending","",""
"FBIALSLogopeniaScore","NINDS","C11825","","Pending","",""
"RFQPestcdExposLifetmWrkInd","NINDS","C08896","","Pending","",""
"TpthyNtSpcfdIncmpltChrctrzdInd","NINDS","C08198","","Pending","",""
"RespNegPressrDevInitDate","NINDS","C12379","","Pending","",""
"PDMS2CutAlongLineScl","NINDS","C51501","","Pending","",""
"PDMS2CutAlongLineScl","NINDS","C51501","","Pending","",""
"ImPACTColorMatchAvgCorrRTDur","NINDS","C21455","","Pending","",""
"WlkDfcltyAgeNdIntrmtSuprtNAInd","NINDS","C17511","","Pending","",""
"PBASSucidIdeaWrstScore","NINDS","C17195","","Pending","",""
"ARICTIAStrokeSudParaWInd","NINDS","C13419","","Pending","",""
"FFQWhlMlkDrinkAmtVal","NINDS","C09694","","Pending","",""
"VHISjPtAnnoyRquestRptSpchFqScl","NINDS","C50127","","Pending","",""
"GOSELvlStrnPreInjryInd","NINDS","C18422","","Pending","",""
"ImgTCDFindReslt","NINDS","C14007","","Pending","",""
"StrokSymCoOTH","NINDS","C18905","","Pending","",""
"CardiovHltExmPrdmHrtRthmOTH","NINDS","C18879","","Pending","",""
"MedctnPrrNm","NINDS","C18035","","Pending","",""
"ParntsBioRltdInd","NINDS","C10814","","Pending","",""
"SurgCorpCallosResExtOTH","NINDS","C18920","","Pending","",""
"MDSUPDRSRestTremorAmpLLEScore","NINDS","C10020","","Pending","",""
"TtlAmountRecvdVal","NINDS","C15586","","Pending","",""
"AbsAntmicSite","NINDS","C13855","","Pending","",""
"DevelopmentalAcademicHistOTH","NINDS","C18820","","Pending","",""
"SermLipAntLipTherpyInd","NINDS","C06363","","Pending","",""
"SCOPACOGFistEdgePalmScore","NINDS","C10382","","Pending","",""
"RFQAge2635ModrtPhysActInd","NINDS","C08647","","Pending","",""
"SF36TimesInterSocPhyEmtScore","NINDS","C08532","","Pending","",""
"NMSSDfcltySwllwFreq","NINDS","C10129","","Pending","",""
"RespILngVolRecInhlPrssrVal","NINDS","C12342","","Pending","",""
"ClinEvntDateTime","NINDS","C10617","","Pending","",""
"RCM3PnBrnRelieveAntacdFreq","NINDS","C09398","","Pending","",""
"IllicitDrugUseInd","NINDS","C19195","","Pending","",""
"ARICTIAStrokeSpeLossWCHWeakInd","NINDS","C13349","","Pending","",""
"ImgAbnrmlyDescTxt","NINDS","C14048","","Pending","",""
"QoLLeisrActvtyStsfctryCmpltScl","NINDS","C21174","","Pending","",""
"RFQWrkSCmpndUse4655AgeInd","NINDS","C09100","","Pending","",""
"RFQFarmRnchExposCrop5665AgeInd","NINDS","C09130","","Pending","",""
"PDMS2ManipulateStringScl","NINDS","C51463","","Pending","",""
"PDMS2ManipulateStringScl","NINDS","C51463","","Pending","",""
"UPSurgLeftOsteoUlnarPerfmdInd","NINDS","C19116","","Pending","",""
"PDMS2FineMotorPerVal","NINDS","C51531","","Pending","",""
"PDMS2FineMotorPerVal","NINDS","C51531","","Pending","",""
"TBIQOLStigTScore","NINDS","C20584","","Pending","",""
"TBIQOLStigTScore","NINDS","C20584","","Pending","",""
"PolysmngrphyTcCO2MeasrGrade","NINDS","C12455","","Pending","",""
"RFQFemHlthHxHRTTtlYrVal","NINDS","C16644","","Pending","",""
"QoLLeisrActvtyAbltDsppntmntScl","NINDS","C21277","","Pending","",""
"LabTestName","NINDS","C01705","","Pending","",""
"IntracranStenosisPresentInd","NINDS","C14011","","Pending","",""
"ImPACTDesignMemDelayCorrDisCt","NINDS","C21442","","Pending","",""
"WVFTIndexVal","NINDS","C12029","","Pending","",""
"MuscBiopPerfInd","NINDS","C10670","","Pending","",""
"SpecializedSCIcenterFUCareInd","NINDS","C19155","","Pending","",""
"UrinTractImpairUnrelInjurNam","NINDS","C18120","","Pending","",""
"ReligionOTH","NINDS","C18822","","Pending","",""
"RFQAge1825ResHxResLocTyp","NINDS","C08676","","Pending","",""
"BVMTRHitsRawScore","NINDS","C20471","","Pending","",""
"MDSUPDRSGaitScore","NINDS","C10008","","Pending","",""
"ThymctmyDate","NINDS","C12811","","Pending","",""
"RFQIbuBasedMedPillsWeekVal","NINDS","C08542","","Pending","",""
"TherpyRehabTyp","NINDS","C05130","","Pending","",""
"RFQAge1825ResdnceStAddressTxt","NINDS","C17704","","Pending","",""
"PulmnryFunctTstBronchdltrInd","NINDS","C12308","","Pending","",""
"AlchlUseLstMoDrnkDyAvgDrnksNum","NINDS","C00732","","Pending","",""
"QoLWrkRspnsbltyMaintnAbltyScl","NINDS","C21154","","Pending","",""
"FFQApplsInd","NINDS","C09719","","Pending","",""
"SAPSVisHallcScale","NINDS","C09510","","Pending","",""
"RFQAge4655ResHxResPstUseFreq","NINDS","C08710","","Pending","",""
"ARICTIAStrokeSudParaWDur","NINDS","C13420","","Pending","",""
"RCADSHaveDoThngsJstRightScale","NINDS","C21572","","Pending","",""
"PSQIProblemEthusiasmPastMoScl","NINDS","C20373","","Pending","",""
"SensySysAbnrmlySymmAntmicOTH","NINDS","C18948","","Pending","",""
"ImPACTVerbMemRCIExceedInd","NINDS","C21392","","Pending","",""
"CitizenCountryInd","NINDS","C19279","","Pending","",""
"ImgColorFlowAngleMeasr","NINDS","C13916","","Pending","",""
"CESScore","NINDS","C20497","","Pending","",""
"PedsQLAskPainDiscuTxt","NINDS","C50499","","Pending","",""
"PedsQLAskPainDiscuTxt","NINDS","C50499","","Pending","",""
"ARICTIAStrokeSudParWPainInd","NINDS","C13436","","Pending","",""
"ImgStimlDevModelYrDate","NINDS","C15595","","Pending","",""
"VHISjPtEmbrsRquestRptSpchFqScl","NINDS","C50128","","Pending","",""
"ImgRNFLAvgOvrThickAbnrmlStatus","NINDS","C15388","","Pending","",""
"NMSSBelfNotTrueFreq","NINDS","C10109","","Pending","",""
"BwlCrTmStlPssCrPstThrMoAvgInd","NINDS","C18144","","Pending","",""
"NIHSSBestLangScore","NINDS","C13242","","Pending","",""
"NMSSPainFreqSevVal","NINDS","C10154","","Pending","",""
"FollowUpPrimCarRehabDocInd","NINDS","C14296","","Pending","",""
"EchoMitralInflDecelTime","NINDS","C10747","","Pending","",""
"NdlElctrmygrphyMUAPAmpMeasr","NINDS","C12730","","Pending","",""
"NMSSFatgLmtActSevScore","NINDS","C10076","","Pending","",""
"ImgPhasEncdeDirctTxt","NINDS","C10591","","Pending","",""
"ClinEvntMilestoneTyp","NINDS","C10615","","Pending","",""
"DRRI2CombatExpEnmyWndKilldScl","NINDS","C21353","","Pending","",""
"MGCNeckFlexExtendWeakScore","NINDS","C16607","","Pending","",""
"BRCNapDur","NINDS","C16683","","Pending","",""
"EMGNeuroMotorUnitsEvidenceInd","NINDS","C10766","","Pending","",""
"PDDOCMERQSmkYrDur","NINDS","C10255","","Pending","",""
"HdCircumfUoM","NINDS","C01523","","Pending","",""
"GlobalChangeSincPriorExamReslt","NINDS","C14429","","Pending","",""
"DrgSubIllicitEverUseInd","NINDS","C08232","","Pending","",""
"RFQAge3645ResHxResStTxt","NINDS","C08693","","Pending","",""
"RFQWrkOthrRodntcdUse5665AgeTxt","NINDS","C09175","","Pending","",""
"PDMedClassCat","NINDS","C08218","","Pending","",""
"ImgSpinCordVolVal","NINDS","C15462","","Pending","",""
"EmplymntWkHrCt","NINDS","C15987","","Pending","",""
"EmplymntWkHrCt","NINDS","C15987","","Pending","",""
"EmplymntWkHrCt","NINDS","C15987","","Pending","",""
"EmplymntWkHrCt","NINDS","C15987","","Pending","",""
"NHANESCSQCheSysDraEarFluInd","NINDS","C50732","","Pending","",""
"NHANESCSQCheSysDraEarFluInd","NINDS","C50732","","Pending","",""
"FBIALSImplsvPoorJdgmntScore","NINDS","C11833","","Pending","",""
"PedsQLFIMPhysFnctngMrnAwkScl","NINDS","C50306","","Pending","",""
"PedsQLFIMPhysFnctngMrnAwkScl","NINDS","C50306","","Pending","",""
"BrthTm","NINDS","C18385","","Pending","",""
"ImgRegistTechUsedInd","NINDS","C15605","","Pending","",""
"SCIUPAssistDevUseFreqVal","NINDS","C19493","","Pending","",""
"HMQMissLessTimeLeisActvScale","NINDS","C17142","","Pending","",""
"SCAREDScrdSchlScl","NINDS","C50052","","Pending","",""
"SCAREDScrdSchlScl","NINDS","C50052","","Pending","",""
"ScannerManufNameOthName","NINDS","C17939","","Pending","",""
"FamHistCADYoungAgeVal","NINDS","C14147","","Pending","",""
"LabSpecmnCollDateTime","NINDS","C01701","","Pending","",""
"QABBCmplsvPurchsMnthlyInd","NINDS","C10340","","Pending","",""
"RFQResdHxGrpLvgAge351MonMorInd","NINDS","C08731","","Pending","",""
"DressingLvlStatus","NINDS","C10695","","Pending","",""
"ARICTIADbleVisSudWoSyNDInd","NINDS","C13382","","Pending","",""
"RFQWrkZiramProdUse4655AgeInd","NINDS","C09101","","Pending","",""
"NHANESCSQCheSmeCompDiffCondTyp","NINDS","C50709","","Pending","",""
"NHANESCSQCheSmeCompDiffCondTyp","NINDS","C50709","","Pending","",""
"SkiThermPressrUlcPrstInd","NINDS","C06408","","Pending","",""
"DpndntChildNum","NINDS","C15993","","Pending","",""
"ImgCCAExternalizInd","NINDS","C13922","","Pending","",""
"ImgPlaqThicknessMeasr","NINDS","C13915","","Pending","",""
"TOMMT2Q49Score","NINDS","C21004","","Pending","",""
"MedHistInfoReliablGrade","NINDS","C11134","","Pending","",""
"TherapBrainStimPulseVoltVal","NINDS","C14356","","Pending","",""
"FAISSelfPerEmbarrassFeelScale","NINDS","C12141","","Pending","",""
"OSUTBIMSCauseRsn","NINDS","C18063","","Pending","",""
"PrexstDiagnsisLoctnTxt","NINDS","C18174","","Pending","",""
"GenDiagnosEstDate","NINDS","C10508","","Pending","",""
"HMQWearEarrngPnScale","NINDS","C17087","","Pending","",""
"UPDRStScaleSchEngDalLivScl","NINDS","C09929","","Pending","",""
"MACEDlydRcllCandlFormBScore","NINDS","C18451","","Pending","",""
"FARSNEDomFtStanceTry2Dur","NINDS","C11799","","Pending","",""
"ImgAngioMethdTyp","NINDS","C15558","","Pending","",""
"SMFQLonelyScl","NINDS","C50067","","Pending","",""
"SMFQLonelyScl","NINDS","C50067","","Pending","",""
"RCM3PnDcmfrtLssFrqBwlMvmntFreq","NINDS","C09426","","Pending","",""
"GonFemlStatus","NINDS","C06362","","Pending","",""
"CistCompressAntmicSite","NINDS","C02412","","Pending","",""
"RFQMilSrvcCntryStatnLngTxt","NINDS","C08592","","Pending","",""
"RFQPer3AgeStpRegUseAdhesiveVal","NINDS","C08739","","Pending","",""
"HMQSecSevPstTwelveMoNum","NINDS","C17044","","Pending","",""
"HdchMigMedctnOTH","NINDS","C19034","","Pending","",""
"RFQAgeStrtRegUseAdhesvePer1Val","NINDS","C17716","","Pending","",""
"SymptmFirstExpDistrOTH","NINDS","C18865","","Pending","",""
"FBIPoorJdgmntImpulsivityScore","NINDS","C11861","","Pending","",""
"FullBioSistersNum","NINDS","C08078","","Pending","",""
"RFQSignfcntInjSxAdmInd","NINDS","C17696","","Pending","",""
"SurgATLSupTmpGyrResEstLgthVal","NINDS","C14299","","Pending","",""
"MFISLessMotivateSocialActScore","NINDS","C11916","","Pending","",""
"ImgTMSCurntDirTyp","NINDS","C15570","","Pending","",""
"CntryOfOriginPaternalName","NINDS","C11136","","Pending","",""
"HlmQOffSchWrkDay3MoHdchCt","NINDS","C17012","","Pending","",""
"AbrtProcInd","NINDS","C08069","","Pending","",""
"AUDITAlcDrnkTypclDayNumScore","NINDS","C07081","","Pending","",""
"ASSISTTobaccoProductPrblmFreq","NINDS","C07030","","Pending","",""
"ImgShiftTyp","NINDS","C13846","","Pending","",""
"BpApEponEmbedTissAbnrmlLocTyp","NINDS","C12238","","Pending","",""
"HosptlizatnNonSurgElectvInd","NINDS","C12680","","Pending","",""
"PolysmngrphyHRREMSlpVal","NINDS","C12463","","Pending","",""
"EpidurHematmaAntmicSite","NINDS","C02428","","Pending","",""
"VAToxScaleHeadchTransOccScore","NINDS","C13292","","Pending","",""
"FFQCndyBarInd","NINDS","C09821","","Pending","",""
"FclIncntncLiqStlFreq","NINDS","C06220","","Pending","",""
"WgtPrcntVal","NINDS","C15900","","Pending","",""
"ImgDiffusionFirstBVal","NINDS","C10687","","Pending","",""
"GeneCDNAMutName","NINDS","C12804","","Pending","",""
"VascPPCO2MaxVal","NINDS","C11006","","Pending","",""
"MGMMTScore","NINDS","C12647","","Pending","",""
"VentilatrAssistUtilznDschgeInd","NINDS","C19158","","Pending","",""
"RFQYrNtRegTakgIbuBasedMedInd","NINDS","C08540","","Pending","",""
"ImPACTPCSSHeadacheScore","NINDS","C21408","","Pending","",""
"FFQChwdrCrmSopInd","NINDS","C09849","","Pending","",""
"VHIPplRqtSjPtRpSfSpkFc2FcFqScl","NINDS","C50103","","Pending","",""
"ImPACTColorMatchAvgCommRTDur","NINDS","C21457","","Pending","",""
"BrAtPontineNucGloNeurTanInd","NINDS","C15067","","Pending","",""
"VARSDur560MinInd","NINDS","C14687","","Pending","",""
"OSUTBIMSIdentMethObjHitInjInd","NINDS","C07456","","Pending","",""
"RFQWrkExposOthr5665AgeTxt","NINDS","C09128","","Pending","",""
"FARSNeuExULCFingerTapsRtScore","NINDS","C11762","","Pending","",""
"AlcUseRelatedHospInd","NINDS","C00708","","Pending","",""
"TOMMRetentionTQ11Score","NINDS","C21029","","Pending","",""
"GenePointMutNonsenseCodonTyp","NINDS","C12801","","Pending","",""
